Unnamed: 0,genres,overview
33172,[],"['astrologer', 'uncle', 'satish', 'kaushik', 'predicts', 'favorable', 'future', 'raja', 'akshay', 'kumar', 'decides', 'nothing', 'prediction', 'come', 'true', 'meet', 'shalu', 'juhi', 'chawla', 'daughter', 'millionaire', 'kadar', 'khan', 'decides', 'predicted', 'future', 'ha', 'arrived', 'however', 'lazy', 'lifestyle', 'doe', 'meet', 'future', 'father', 'in', 'law', 's', 'standards', 'insists', 'raja', 'doe', 'hard', 'work', 'change', 'written', 'gavin', 'yahoo', 'com']"
33208,[],"['selja', 'thirty', 'life', 'shared', 'flat', 'friends', 'one', 'day', 'boy', 'appears', 'door', 'boy', 'gave', 'adoption', 'sixteen', 'year', 'earlier', 'selja', 'ha', 'chance', 'get', 'know', 'son', 'time', 'make', 'complete', 'mess', 'best', 'friends', 'lives', 'urban', 'family', 'new', 'kind', 'music', 'film', 'set', 'modern', 'day', 'world']"
33227,[],"['aiqing', 'mala', 'tang', 'spicy', 'love', 'soup', 'start', 'young', 'couple', 'eating', 'sweet', 'or', 'sour', 'spicy', 'soup', 'two', 'sided', 'bowl', 'shaped', 'yin', 'yang', 'pattern', 'couple', 's', 'wedding', 'end', 'film', 'aiqing', 'mala', 'tang', 'intermittently', 'show', 'six', 'different', 'episode', 'different', 'generations', 'relationships', 'love', 'sweet', 'sour', 'spicy', 'and', 'taste', 'emotion', 'contemporary', 'chinese', 'film', 'aiqing', 'mala', 'tang']"
33236,[],"['rosenwald', 'school', 'aviva', 'kempner', 'documentary', 'chicago', 'philanthropist', 'julius', 'rosenwald', 'son', 'immigrant', 'peddler', 'rose', 'head', 'sears', 'partnered', 'booker', 't', 'washington', 'build', 'southern', 'school', 'african', 'american', 'community', 'early', 's', 'jim', 'crow', 'era']"
33241,[],"['czechoslovakia', 'drama', 'cathedral', 'builder']"
33254,[],"['seven', 'director', 'dramatize', 'one', 'seven', 'deadly', 'sin', 'short', 'film', 'anger', 'domestic', 'argument', 'fly', 'sunday', 'soup', 'escalates', 'nuclear', 'war', 'sloth', 'movie']"
33280,[],"['chilling', 'post', 'mortem', 'tragic', 'case', 'two', 'teenager', 'decided', 'shoot', 'head', 'shotgun', 'ensuing', 'court', 'case', 'staged', 'place', 'blame', 'heavy', 'metal', 'band', 'juda', 'priest']"
33290,[],"['coming', 'of', 'age', 'story', 'japan', 'open', 'year', 'old', 'sataka', 'ha', 'gotten', 'dumped', 'boyfriend', 'mother', 'hospitalized', 'malignant', 'stomach', 'ulcer', 'sataka', 'left', 'alone', 'emotionally', 'repressed', 'father', 'whiling', 'away', 'hour', 'one', 'day', 'come', 'across', 'love', 'letter', 'written', 'mother', 'year', 'earlier', 'deciding', 'track', 'letter', 's', 'author', 'sataka', 'eventually', 'find', 'shinichiro', 'hiroyuki', 'sanada', 'overweight', 'slob', 'wa', 'abandoned', 'wife', 'year', 'earlier', 'spends', 'time', 'hanging', 'around', 'pachinko', 'parlors', 'determined', 'clean', 'reintroduce', 'mother', 'sataka', 'nag', 'shinchiro', 'finally', 'agrees', 'demands', 'gradual', 'friendship', 'develops', 'two', 'sataka', 'drag', 'gym', 'clothing', 'store', 'shinchiro', 's', 'makeover', 'complete', 'turn', 'table', 'young', 'friend', 'time', 'come', 'meet', 'sataka', 's', 'mother', 'concerned', 'party', 'find', 'embarking', 'new', 'phase', 'lives']"
33297,[],"['new', 'orleans', 'gambler', 'poker', 'face', 'man', 'resist', 'unwittingly', 'win', 'house', 'ill', 'repute', 'high', 'stakes', 'card', 'game', 'thing', 'start', 'moving', 'like', 'runaway', 'train']"
33302,[],"['oriko', 's', 'mother', 'difficult', 'relationship', 'knew', 'mother', 's', 'relationship', 'men', 'insisted', 'stop', 'interfering', 'affair', 'mother', 'ha', 'passed', 'away', 'oriko', 'attempt', 'find', 'lovers', 'oriko', 'unhappy', 'marriage', 'one', 'without', 'love', 'wish', 'divorce', 'him', 'husband', 'refuses', 'dilemma', 'begin', 'understand', 'mother', 'more', 'alike', 'thinks']"
33337,[],"['swedish', 'th', 'century', 'engineer', 's', 'a', 'andrée', 'set', 'become', 'first', 'man', 'north', 'pole', 'idea', 'launch', 'polar', 'expedition', 'using', 'hydrogen', 'balloon', 'together', 'two', 'friends', 'balloon', 'the', 'eagle', 'take', 'svalbard', 'three', 'men', 'heard', 'again']"
33342,[],"['film', 'man', 'committed', 'terrible', 'crime', 'war', 'old', 'somehow', 'sorry', 'did', 'story', 'preparation', 'trial', 'described', 'different', 'point', 'view', 'also', 'his']"
33344,[],"['story', 'underground', 'newspaper', 'boston', 'taken', 'big', 'business']"
33351,[],"['brooklyn', 'youth', 'frank', 'cusack', 'good', 'son', 'brother', 'day', 'gang', 'member', 'night', 'dukes', 'seemingly', 'likable', 'dead', 'end', 'kids', 'dangerously', 'involved', 'racketeer', 'gaggsy', 'steens', 'despite', 'effort', 'franks', 's', 'parents', 'pal', 'benny', 'get', 'involved', 'serious', 'crime', 'stan', 'albert', 'head', 'community', 'center', 'prevent', 'becoming', 'full', 'time', 'crooks']"
33357,[],"['plot', 'unknown']"
33376,[],"['experimental', 'film', 'white', 'speck', 'shape', 'gyrating', 'black', 'background', 'light', 'striped', 'torso', 'kiki', 'montparnasse', 'alice', 'prin', 'gyrating', 'eggcrate', 'one', 'first', 'dadaist', 'films']"
33382,[],"['athens', 'mid', 'august', 'tsiou', 'addicted', 'substances', 'trying', 'get', 'dose', 'mix', 'number', 'people', 'search', 'sister', 'mobster', 'husband', 'chain', 'meeting', 'follows', 'pressure', 'pass', 'one', 'another']"
33389,[],"['romantic', 'fairy', 'tale', 'year', 'old', 'orphan', 'girl', 'who', 'sole', 'inheritance', 'get', 'antique', 'key', 'unlocks', 'old', 'italian', 'villa', 'secret', 'family', 'history']"
33399,[],"['reckless', 'student', 'contemplates', 'terrorism', 'prescient', 'film', 'confirmed', 'shinoda', 'fearless', 'member', 'shochiku', 's', 'iconoclastic', 'new', 'wave', 'height', 'student', 'protests', 'shimojo', 'shinichiro', 'mikami', 'take', 'aggression', 'another', 'level', 'beset', 'seemingly', 'insoluble', 'feeling', 'alienation']"
33402,[],"['homage', 'french', 'new', 'wave', 'touching', 'story', 'friendship', 'love']"
33413,[],"['kid', 'parody', 'academy', 'nominated', 'movie', 'front', 'page']"
33414,[],"['baby', 'burlesk', 'wagon', 'train', 'fight', 'indians']"
33424,[],"['arthur', 'sheet', 'music', 'salesman', 'ha', 'ear', 'hit', 'tunes', 'nobody', 'trust', 'it', 'imagination', 'often', 'burst', 'full', 'song', 'imdb']"
33431,[],"['th', 'anniversary', 'titanic', 's', 'sinking', 'approaches', 'team', 'scientists', 'engineers', 'archaeologist', 'imaging', 'expert', 'joined', 'force', 'answer', 'one', 'haunting', 'question', 'surrounding', 'legendary', 'disaster', 'unsinkable', 'ship', 'break', 'apart', 'plunge', 'icy', 'water', 'north', 'atlantic', 'written', 'history', 'channel']"
33432,[],"['behind', 'the', 'scenes', 'documentary', 'making', 'ming', 'liang', 'tsai', 's', 'don', 't', 'want', 'sleep', 'alone']"
33481,[],"['judge', 'taken', 'part', 'gold', 'rush', 'hire', 'acting', 'troupe', 'recreate', 'experience', 'rather', 'fanciful', 'silent', 'western', 'make', 'believe', 'turn', 'serious', 'real', 'gold', 'mine', 'discovered', 'nearby', 'local', 'girl', 'kidnapped', 'nasty', 'gambler']"
33489,[],"['christopher', 'robin', 'give', 'winnie', 'pooh', 'calendar', 'pooh', 'us', 'learn', 'seasons']"
33491,[],"['surf', 'crazy', 'brandon', 'throw', 'surf', 'mental', 'sentenced', 'helping', 'home', 'mentally', 'disabled', 'enter', 'two', 'home', 's', 'people', 'two', 'men', 'realize', 'brandon', 'new', 'ticket', 'fun', 'getaway', 'day', 'trip', 'beach', 'result', 'meeting', 'mysterious', 'waitress', 'called', 'jo', 'accidental', 'murder', 'get', 'strife', 'want', 'live', 'stay', 'radar']"
33496,[],"['andrew', 'kötting', 's', 'film', 'retraces', 'john', 'clare', 's', 'journey', 'epping', 'forest', 'northamptonshire', 'accompanied', 'straw', 'bear']"
33501,[],"['title', 'italian', 'slice', 'of', 'life', 'drama', 'translates', 'young', 'husbands', 'husband', 'question', 'rather', 'casually', 'enter', 'marriage', 'never', 'intending', 'true', 'fidelity', 'spouses', 'realize', 'they', 're', 'committed', 'life', 'immature', 'hero', 'return', 'home', 'town', 'one', 'last', 'fling', 'course', 'final', 'hour', 'bachelorhood', 'come', 'sobering', 'conclusion', 'carefree', 'youth', 'past', 'already', 'long', 'past', 'somewhat', 'reminiscent', 'fellini', 's', 'vitelloni', 'giovani', 'mariti', 'boast', 'excellent', 'performance', 'concerned']"
33503,[],"['mental', 'hospital', 'somewhere', 'tuscany', 'thirties', 'far', 'away', 'fascism', 'closed', 'world', 'rule', 'dr', 'bonaccorsi', 'passionate', 'benevolent', 'psychiatrist', 'whose', 'dream', 'isolate', 'germ', 'madness', 'also', 'active', 'ladies', 'man', 'make', 'three', 'woman', 'benefit', 'sexual', 'itch', 'francesca', 'hospital', 'manager', 's', 'wife', 'bianca', 'devoted', 'nurse', 'carla', 'nymphomaniac', 'doctor', 's', 'wife', 'well', 'ordered', 'universe', 'start', 'challenged', 'coming', 'anna', 'trainee', 'psychiatrist', 'disapproves', 'theory', 'origin', 'madness', 'worse', 'resists', 'advances', 'bonaccorsi', 'insecure', 'looks', 'become']"
33505,[],"['metello', 'struggle', 'escape', 'poverty', 'led', 'premature', 'death', 'parents', 'lot', 'working', 'class', 'northern', 'italy', 'second', 'half', 'th', 'century', 'metello', 'fight', 'way', 'condition', 'hard', 'work', 'determined', 'resist', 'oppression', 'inherited', 'father', 'also', 'taking', 'advantage', 'good', 'look', 'dealing', 'women', 'metello', 'progressively', 'assumes', 'important', 'role', 'organization', 'emerging', 'worker', 'movement', 'attempt', 'conciliate', 'risky', 'political', 'activity', 'private', 'life']"
33521,[],"['salvatore', 'romolo', 'two', 'young', 'poor', 'young', 'men', 'neighbour', 'friends', 'live', 'parent', 'piazza', 'navona', 'rome', 'poor', 'handsome', 'fall', 'love', 'giovanna']"
33566,[],"['story', 'man', 'suffering', 'mental', 'illness', 'attempt', 'rebuild', 'life']"
33575,[],"['jonathan', 'jack', 'harris', 'waiter', 'hope', 'start', 'newspaper', 'called', 'tribeca', 'times', 'part', 'manhattan', 'lives', 'struggling', 'find', 'advertiser', 'story', 'decides', 'one', 'internet', 'dating', 'services', 'join', 'one', 'seems', 'found', 'great', 'match', 'maybe', 'even', 'soul', 'mate', 'know', 'actually', 'apartment', 'block', 'neighbor', 'year', 'old', 'magazine', 'editor', 'samantha', 'feld', 'who', 'rolled', 'thing', 'friend', 'co', 'worker', 'jen', 'think', 'need', 'man', 'threw', 'party', 'samantha', 's', 'place', 'clashed', 'start', 'daily', 'life', 'consider', 'each', 'other', 'noisy', 'inconsiderate', 'yet', 'meet', 'e', 'mail', 'bliss', 'together', 'nothing', 'failed', 'date', 'others']"
33610,[],"['story', 'trial', 'tribulation', 'lighthouse', 'keeper', 'keiji', 'sada', 'wife', 'hideko', 'takamine']"
33620,[],"['tv', 'adaptation', 'harold', 'pinter', 'classic', 'seedy', 'poet', 'gielgud', 'show', 'home', 'rich', 'writer', 'richardson', 'start', 'reminiscing', 'past']"
33624,[],"['documentary', 'man', 'molested', 'generation', 'child', 'stepchildren']"
33626,[],"['set', 'within', 'dystopian', 'world', 'collision', 'technology', 'humanity', 'reboot', 'touch', 'upon', 'many', 'current', 'social', 'political', 'concern', 'arise', 'becoming', 'intertwined', 'virtual', 'contemporary', 'los', 'angeles', 'young', 'female', 'hacker', 'stat', 'awakens', 'unconsciousness', 'find', 'iphone', 'glued', 'hand', 'mysterious', 'countdown', 'ticking', 'away', 'display', 'suffering', 'head', 'trauma', 'little', 'recollection', 'happening', 'stat', 'race', 'time', 'figure', 'code', 'means', 'unknown', 'event', 'pending', 'zero', 'hour', 'bring']"
33627,[],"['mad', 'hell', 'follows', 'cenk', 'uygur', 's', 'transformation', 'unknown', 'talk', 'show', 'host', 'local', 'public', 'access', 'tv', 'internet', 'sensation', 'online', 'news', 'show', 'the', 'young', 'turks', 'ha', 'amassed', 'one', 'billion', 'view', 'youtube', 'cenk', 'venture', 'internet', 'national', 'television', 'land', 'pm', 'time', 'slot', 'msnbc', 'uncensored', 'brand', 'journalism', 'compromised', 'cenk', 'becomes', 'nexus', 'battle', 'new', 'old', 'media']"
33632,[],"['derek', 'malcolm', 'guardian', 'labelled', 'chris', 'marker', 's', 'cuba', 'si', 'classic', 'because', 'importance', 'time', 'wa', 'obvious', 'remains', 'best', 'intimate', 'film', 'making', 'revolution']"
33639,[],"['seekers', 'madmen', 'angel', 'hell', 'bent', 'riding', 'across', 'america', 'bicycle', 'le', 'ten', 'days', 'begin', 'adventure', 'lifetime', 'transformed', 'instant', 'tragedy', 'strike', 'race', 'voyager', 'discover', 'truly', 'stake', 'pedal', 'on', 'praying', 'deliverance', 'finish', 'line', 'bring', 'journey', 's', 'end', 'saved', 'others', 'lost', 'learn', 'fuel', 'take', 'soul', 'toward', 'true', 'destiny', 'desire']"
33753,[],"['th', 'century', 'china', 'infamous', 'qing', 'dynasty', 'population', 'suffering', 'hand', 'greedy', 'landlords', 'corrupt', 'officials', 'unwelcome', 'invaders', 'hoping', 'unite', 'people', 'martial', 'art', 'master', 'chen', 'xiang', 'open', 'school', 'integrating', 'technique', 'north', 'south', 'chen', 'refuse', 'join', 'army', 'qing', 'prince', 'mother', 'student', 'seized', 'save', 'them', 'chen', 'ha', 'one', 'path', 'all', 'out', 'war']"
33787,[],"['film', 'begin', 'sad', 'state', 'affair', 'village', 'politician', 'turned', 'industry', 'minister', 'patil', 'brother', 'help', 'local', 'politician', 'kulkarni', 'vaibhav', 'mangale', 'make', 'life', 'poor', 'farmer', 'miserable', 'forcing', 'sale', 'land', 'sez', 'come', 'force', 'mahesh', 'manjrekar', 'sanjay', 'khapre', 'siddhu', 'opposition', 'come', 'ex', 'serviceman', 'satish', 'pulekar', 'refuse', 'bow', 'down', 'murdered', 'kulkarni', 'men', 'mentally', 'challenged', 'nephew', 'mute', 'witness', 'kulkarni', 'helpless', 'uncle', 'witnessing', 'thumb', 'rule', 'rush', 'city', 'search', 'elder', 'nephew', 'bharat', 'jadhav', 'ex', 'serviceman', 'thus', 'begin', 'revenge']"
33836,[],"['two', 'narrative', 'clash', 'violently', 'meditative', 'portrayal', 'disaffected', 'youth', 'set', 'graveyard', 'abandoned', 'mobile', 'home', 'known', 'sunset', 'edge', 'follow', 'group', 'four', 'aimless', 'suburban', 'teenager', 'skateboard', 'park', 'sleep', 'sun', 'rummage', 'decaying', 'remains', 'completely', 'unaware', 'lonesome', 'teen', 'confronting', 'horrific', 'past', 'day', 'turn', 'night', 'people', 'disappear', 'secret', 'sunset', 'edge', 'revealed', 'paralyzing', 'finale']"
33860,[],"['film', 'speaks', 'universal', 'theme', 'love', 'hate', 'search', 'love', 'portrait', 'three', 'woman', 'represents', 'three', 'states', 'tanya', 'neubivko', 'ha', 'never', 'love', 'optimistically', 'searing', 'it', 'unfortunate', 'even', 'dangerous', 'encounter', 'stranger', 'date', 'almost', 'got', 'killed', 'rita', 'happily', 'engaged', 'planning', 'wedding', 'routine', 'medical', 'check', 'up', 'nadya', 'unhappy', 'doctor', 'hate', 'husband', 'find', 'relief', 'alcohol', 'story', 'take', 'place', 'surreal', 'hospital', 'leaking', 'roof', 'hollow', 'wall', 'constantly', 'smoking', 'doctors', 'rita', 'destined', 'die']"
33880,[],"['leopold', 'de', 'angeli', 'talented', 'playwright', 'like', 'many', 'scribe', 'fancy', 'drink', 'little', 'much', 'hope', 'saving', 'leopold', 's', 'life', 'theater', 'friend', 'come', 'together', 'stage', 'intervention', 'him']"
33887,[],"['dolores', 'woman', 'bad', 'temper', 'good', 'feelings', 'work', 'laundress', 'daughter', 'sole', 'live', 'stepfather', 'godfather', 'charming', 'bon', 'vivant', 'often', 'return', 'home', 'drunk', 'different', 'character', 'share', 'illusion', 'seeing', 'sole', 'turned', 'great', 'artist', 'then', 'representative', 'artist', 'come', 'sevilla', 'looking', 'good', 'singer', 'launch', 'fame']"
33888,[],"['name', 'might', 'familiar', 'work', 'graphic', 'artist', 'milton', 'glaser', 'whose', 'prolific', 'output', 'includes', 'i', 'love', 'ny', 'ad', 'campaign', 'well', 'album', 'cover', 'townes', 'van', 'zandt', 'nina', 'simone', 'recognizable', 'many', 'revisiting', 'famed', 'paintings', 'drawings', 'logos', 'prints', 'poster', 'work', 'glaser', 'filmmaker', 'wendy', 'key', 'creates', 'rich', 'engaging', 'mosaic', 'key', 'figure', 'american', 'iconography']"
33914,[],"['flying', 'one', 'charming', 'lady', 'eluding', 'another', 'and', 'almost', 'losing', 'both']"
33922,[],"['german', 'afrika', 'korps', 'smash', 'allied', 'line', 'north', 'africa', 'world', 'war', 'two', 'group', 'british', 'soldier', 'determined', 'get', 'back', 'lines', 'picking', 'allied', 'survivor', 'along', 'way', 'journey', 'fraught', 'danger', 'german', 'every', 'turn']"
33923,[],"['two', 'conmen', 'posing', 'missionaries', 'swindle', 'member', 'church', 'group', 'slapstick', 'western']"
33925,[],"['rare', 'italian', 'action', 'adventure', 'tell', 'story', 'broke', 'man', 'called', 'rudy', 'go', 'african', 'jungle', 'join', 'half', 'brother', 'franz', 'franz', 'leader', 'mercenary', 'group', 'fight', 'native', 'rebels', 'rudy', 'want', 'money', 'next', 'kin', 'on', 'one', 'occasion', 'says', 'you', 'know', 'can', 't', 'stand', 'violence', 'franz', 'racist', 'see', 'african', 'merely', 'animals', 'want', 'leave', 'immediately', 'then', 'franz', 'get', 'abducted', 'imprisoned', 'rebels', 'rudy', 'join', 'force', 'mercenaries', 'fascist', 'franz', 'like', 'kill', 'african', 'rape', 'wives', 'doe', 'make', 'deal', 'franz', 'soon', 'freed', 'him', 'mercenary', 'get', 'attacked', 'one', 'occasion', 'natives']"
33932,[],"['honest', 'cop', 'enters', 'dark', 'world', 'murder', 'corruption']"
33963,[],"['story', 'rational', 'skeptical', 'woman', 'mother', 'wife', 'doe', 'remember', 'dreams', 'except', 'once', 'dreamed', 'horse', 'wa', 'dying', 'woke', 'scared', 'went', 'outside', 'night', 'found', 'dead', 'next', 'dream', 'told', 'would', 'die', 'herself', 'wa']"
33979,[],"['young', 'man', 'mental', 'health', 'issue', 'becomes', 'intimate', 'suicidal', 'air', 'hostess', 'obsessive', 'mother', 'enlists', 'dysfunctional', 'cop', 'separate', 'them']"
33995,[],"['big', 'bird', 'sesame', 'street', 'companion', 'barkley', 'big', 'fluffy', 'dog', 'travel', 'across', 'china', 'search', 'legendary', 'feng', 'huang', 'phoenix', 'bird', 'along', 'way', 'visit', 'chinese', 'schoolchildren', 'watch', 'tai', 'ji', 'demonstration', 'learn', 'chinese', 'word', 'songs', 'meet', 'mischievous', 'monkey', 'king']"
34016,[],"['cenk', 'ha', 'arrived', 'back', 'istanbul', 'united', 'states', 'suppressed', 'love', 'slowly', 'begin', 'resurface', 'encounter', 'ece', 'woman', 'romantic', 'relationship', 'past', 'suddenly', 'robbery', 'attempt', 'quiet', 'gloomy', 'house', 'result', 'crime', 'committed']"
34021,[],"['small', 'turkish', 'town', 'two', 'young', 'tuberculous', 'poet', 'try', 'survive', 'publishing', 'poems', 'fall', 'love', 'life', 'would', 'never', 'same']"
34027,[],"['woman', 'discovers', 'new', 'husband', 'want', 'keep', 'himself']"
34105,[],"['ramirez', 'general', 'mexican', 'revolution', 'maximilian', 'ha', 'appointed', 'king', 'mexico', 'organizes', 'force', 'attack', 'king', 's', 'general', 'miranda', 'ramirez', 'realizes', 'aztec', 'indian', 'would', 'ally', 'great', 'value', 'offer', 'return', 'idol', 'statue', 'ha', 'stolen', 'them', 'alleluja', 'capable', 'retrieving', 'idol', 'thieves']"
34106,[],"['george', 'hilton', 'infamous', 'highway', 'robber', 'stefano', 'pelloni', 'known', 'il', 'passatore', 'edwige', 'fenech', 'opinionated', 'leading', 'lady', 'mora', 'slapstick', 'comedy']"
34153,[],"['sam', 'must', 'rescue', 'beautiful', 'chinese', 'princess', 'marauding', 'horde', 'warriors']"
34158,[],"['alan', 'steel', 'lisa', 'gastoni', 'mimmo', 'palmara', 'rosalba', 'neri', 'steel', 'sword', 'wielding', 'pal', 'run', 'head', 'on', 'force', 'cruel', 'tyrant', 'there', 's', 'bit', 'intentional', 'comedy', 'usual', 'sword', 'sandal', 'opus', 'usual', 'court', 'intrigue', 'come', 'play', 'bad', 'guy', 'eventually', 'subdued', 'like', 'lot', 'sword', 'fighting', 'one', 'you', 'color', 'mm']"
34189,[],"['tiger', 'shark', 'bred', 'navy', 'killing', 'machine', 'wrecking', 'havoc', 'sleepy', 'tourist', 'town', 'hampton', 'bay']"
34192,[],"['mondo', 'movie', 'dealing', 'various', 'sexual', 'aberration', 'perversions', 'source', 'inspiration', 'include', 'freud', 'de', 'sade', 'richard', 'von', 'kraft', 'ebing']"
34194,[],"['armida', 'drama', 'bride']"
34198,[],"['nurse', 'taken', 'hostage', 'patient', 'pretending', 'doctor', 'forced', 'administer', 'everyone']"
34201,[],"['four', 'stories', 'based', 'four', 'fable', 'lafontaine', 'show', 'woman', 'trying', 'get', 'husband', 'wretch', 'want', 'commit', 'suicide', 'jealous', 'man', 'becomes', 'associated', 'rival', 'couple', 'wa', 'locked', 'apartment']"
34204,[],"['vacation', 'woman', 's', 'husband', 'taken', 'russian', 'government', 'one', 'attempt', 'fails', 'begin', 'looking', 'suitable', 'spy', 'capture', 'trade', 'exchange', 'husband', 'develops', 'attraction', 'one', 'think', 'good', 'candidate']"
34214,[],"['high', 'school', 'loser', 'dream', 'winning', 'heart', 'principal', 's', 'daughter', 'chance', 'slim', 'long', 'bruiser', 'boyfriend', 's', 'around', 'fortunately', 'chance', 'meeting', 'pair', 'garlic', 'nicky', 'wu', 'gimmick', 'takeshi', 'kaneshiro', 'renegade', 'cop', 'cause', 'nothing', 'headache', 'superiors', 'chief', 'wong', 'yat', 'fei', 'decides', 'send', 'boy', 'undercover', 'wong', 'fei', 'hong', 'college', 'protect', 'general', 's', 'daughter', 'charlie', 'yeung', 'mainland', 'china', 'that', 's', 'problem', 'begin', 'boyish', 'good', 'look', 'may', 'fool', 'classmates', 'two', 'undisciplined', 'cop', 'pas', 'classes', 'let', 'alone', 'protect', 'girl', 'who', 's', 'tougher', 'are']"
34229,[],"['alex', 'high', 'school', 'boy', 'fond', 'rock', 'punk', 'music', 'fall', 'love', 'adelaide', 'share', 'feeling', 'want', 'get', 'involved', 'soon', 'leave', 'studying', 'america', 'alex', 'get', 'relief', 'music', 'friend', 'martino', 'lead', 'look', 'complete', 'life']"
34230,[],"['young', 'musician', 'becomes', 'undercover', 'agent', 'asked', 'join', 'neomelodic', 'band', 'order', 'allow', 'police', 'get', 'hand', 'elusive', 'camorra', 'boss']"
34245,[],"['near', 'close', 'russian', 'civil', 'war', 'young', 'man', 'begin', 'studying', 'journalism', 'worker', 'newspaper', 'ha', 'series', 'romantic', 'adventure', 'cause', 'mature', 'swiftly', 'rescue', 'beautiful', 'girl', 'abusive', 'family', 'situation', 'lose', 'smooth', 'talking', 'sharpster', 'first', 'time', 'ha', 'leave', 'town', 'assignment', 'another', 'much', 'nicer', 'principled', 'girl', 'really', 'love', 'him', 'know', 'it', 'bittersweet', 'coming', 'of', 'age', 'story', 'wa', 'based', 'novel', 'vera', 'panova']"
34260,[],"['spaghetti', 'western', 'screening', 'man', 'shot', 'dead', 'door', 'locked', 'police', 'called', 'investigate']"
34261,[],"['young', 'woman', 'snarpshooter', 'fighting', 'red', 'turkestan', 'miss', 'forty', 'first', 'victim', 'handsome', 'white', 'lieutenant', 'end', 'escorting', 'him', 'boat', 'captivity', 'across', 'aral', 'sea', 'storm', 'strand', 'two', 'island']"
34268,[],"['feel', 'good', 'movie', 'college', 'life', 'couple', 'friend', 'consequence', 'turning', 'point', 'changed', 'life', 'one', 'them']"
34270,[],"['sandook', 'marathi', 'movie', 'starring', 'sumeet', 'raghvan', 'bharagavi', 'chirmuley', 'lead', 'roles', 'satirical', 'comic', 'thriller', 'set', 'pre', 'independence', 'era', 'small', 'town', 'main', 'protagonist', 'wamanrao', 'ashtaputre', 'simple', 'honest', 'man', 'always', 'dream', 'getting', 'rid', 'british', 'raj', 'film', 'filled', 'hilarious', 'moment', 'one', 'liners', 'sandook', 'complete', 'family', 'entertainer', 'feel', 'good', 'factor', 'throughout', 'story']"
34272,[],"['sumitra', 'travel', 'pandharpur', 'find', 'ray', 'hope', 'sangram', 'killed', 'husband', 'son', 'took', 'business']"
34274,[],"['poshter', 'boyz', 'humorous', 'take', 'key', 'social', 'issue', 'three', 'ordinary', 'individual', 'completely', 'different', 'age', 'groups', 'find', 'brought', 'together', 'unwanted', 'situation', 'ha', 'serious', 'negative', 'effect', 'well', 'settled', 'happily', 'progressing', 'life', 'revolves', 'around', 'incident', 'three', 'ordinary', 'people', 'who', 'surprise', 'find', 'picture', 'poster', 'promoting', 'vasectomy', 'error', 'change', 'life', 'around', 'laced', 'interesting', 'well', 'rounded', 'music', 'background', 'score', 'film', 'explores', 'journey', 'three', 'men', 'trying', 'time', 'fight', 'justice']"
34275,[],"['duniyadari', 'marathi', 'marathi', 'movie', 'directed', 'sanjay', 'jadhav', 'movie', 'journey', 'every', 'individual', 'eventually', 'make', 'one', 'realize', 'true', 'face', 'life', 'ha', 'acclaimed', 'marathi', 'audience', 'critical', 'reception', 'film', 'positive']"
34279,[],"['film', 'grapple', 'multiple', 'issues', 'primarily', 'changing', 'nature', 'love', 'impact', 'twin', 'institution', 'marriage', 'family']"
34282,[],"['today', 's', 'hectic', 'world', 'everyone', 'really', 'need', 'moment', 'respite']"
34285,[],['bollywood']
34286,[],['bollywood']
34288,[],"['scientist', 'make', 'coat', 'natural', 'powers', 'coat', 'land', 'hand', 'pushkar', 'use', 'win', 'heart', 'lady', 'love']"
34289,[],"['plotting', 'make', 'quick', 'cash', 'conniving', 'young', 'monya', 'bharat', 'jadhav', 'target', 'resident', 'village', 'caught', 'feud', 'neighboring', 'community', 'plan', 'jeopardized', 'another', 'youth', 'closely', 'resembles', 'also', 'arrives', 'town', 'boy', 'repeatedly', 'mistaken', 'other', 'must', 'contend', 'two', 'villages', 'feverish', 'rivalry', 'host', 'religious', 'festival', 'kedar', 'shinde', 'directs', 'comedy']"
34290,[],"['rejected', 'shunned', 'prospective', 'groom', 'well', 'family', 'respectively', 'overweight', 'mumbai', 'based', 'sushila', 'sawant', 'move', 'out', 'find', 'job', 'hindustan', 'bank', 'start', 'live', 'independently', 'loneliness', 'overtakes', 'her', 'visit', 'dr', 'patki', 's', 'dispensary', 'unknown', 'sperm', 'donor', 'becomes', 'pregnant', 'subsequently', 'give', 'birth', 'baby', 'girl', 'gauri', 'ensures', 'get', 'good', 'education', 'year', 'later', 'gauri', 'ha', 'blossomed', 'beautiful', 'young', 'woman', 'ha', 'fallen', 'love', 'wealthy', 'anand', 'deshmukh', 'sushila', 'find', 'out', 'disapproves', 'first', 'relents', 'gauri', 'threatens', 'elope', 'visit', 'deshmukhs', 'fix', 'alliance', 'thing', 'go', 'planned', 'later', 'refuse', 'give', 'permission', 'male', 'parent', 'involved']"
34291,[],"['story', 'middle', 'class', 'bank', 'employee', 'madhav', 'apte', 'ordinary', 'law', 'abiding', 'honest', 'citizen', 'face', 'constant', 'frustration', 'injustice', 'corruption', 'pervades', 'walk', 'life', 'film', 'portrays', 'apte', 's', 'mental', 'breakdown', 'reach', 'breaking', 'point', 'rampage', 'vigilante', 'across', 'mumbai', 'set', 'thing', 'right']"
